0100943W;MAISON FAMILIALE RURALE
0752559Z;INSEP (Institut National du Sport et de l'Education Physique)
0922706S;ECOLE NATIONALE SUPERIEURE MARITIME
0755754X;GENES (Groupe des Ecoles nationales d'économie et de statistique)
0755661W;INSTITUT MINES-TELECOM 
1340004B;CASA DE VELAZQUEZ MADRID
1260001S;ECOLE FRANCAISE D'ARCHEOLOGIE D'ATHENES
0751794T;Ecole française d'Extrême-Orient
1270009V;ECOLE FRANCAISE DE ROME
3010001R;INSTITUT FRANCAIS D'ARCHEOLOGIE ORIENTALE DU CAIRE
0753455Y;ECOLE NORMALE SUPERIEURE de PARIS
0940607Z;ECOLE NORMALE SUPERIEURE de CACHAN 
0352440M;ECOLE NORMALE SUPERIEURE de RENNES
0942355Z;Lycée professionnel Sainte Marie
0942354Y;LGT SAINTE MARIE
0210099L;Atout+3 - ESC Dijon Bourgogne - Campus Lyon-Confluence
0383415F;UFA CCI NORD ISERE - CFA IFA des Alpes
0383412C;Université de Grenoble
0861420B;PRES LIMOUSIN POITOU-CHARENTES 
0755598C;Université Sorbonne Paris Cité
0371692N;CENTRE-VAL DE LOIRE UNIVERSITE
0755574B;PRES Hautes études Sorbonne Arts et métiers
0142382N;Normandie Université
0512141A;Université Fédérale européenne Champagne Ardenne Picardie
0932558A;Collegium Ile-de-France
0755700N;PSL- Formation
0755698L;Université Paris Lumière
7200118R;Lycée professionnel maritime Jacques Faggianelli
0670482C;ECAM Strasbourg Europe - Arts et Métiers - Cursus Préparatoire International
0512044V;Centre de formation pour adultes de la Champagne
0791171U;Institut Catholique Supérieur Saint André
0941954N;ESITC de Cachan
0490075R;ESEO Angers
C750108F;Admission FESIC - Concours Puissance 11
0693623N;CPE Lyon Chimie - Procédés
0693623E;CPE Lyon Informatique - Electronique
0951819L;ECAM-EPMI Cergy
0141903T;MFREO de Blangy-le-château
0142380L;CFA CTR FORMATION APPRENTIS AGRIC
0241048J;MAISON FAMILIALE RURALE
0241068F;MAISON FAMILIALE RURALE
0251816N;MAISON FAMILIALE RURALE
0261470G;ANT DU CFA FORMASUP
0261485Y;ANTENNE D''ANEYRON
0311843K;LEAP Rurale privé le Savès de Rieumes
0333156B;ANTENNE CFA DE LA GIRONDE
0351974F;M F R E O
0371426Z;MFREO de Noyant-de-Touraine
0400800C;MAISON FAMILIALE RURALE
0400803F;MAISON FAMILIALE RURALE
0441783Z;Lycée de BRIACE - Site Ancenis
0441828Y;MAISON FAMILIALE RURALE
0451602X;CFA DE LA MOUILLERE
0470819K;MAISON FAMILIALE RURALE
0491827V;MAISON FAMILIALE RURALE
0491830Y;MAISON FAMILIALE RURALE - Antenne CFA
0491834C;MAISON FAMILIALE RURALE
0491835D;MAISON FAMILIALE RURALE
0491840J;MAISON FAMILIALE RURALE
0530887B;MAISON FAMILIALE RURALE
0550892W;MAISON FAMILIALE RURALE
0550958T;MAISON FAMILIALE RURALE
0550960V;MAISON FAMILIALE RURALE
0561892C;ANTENNE CFA AGRICOLE PRIVE
0594799W;MAISON FAMILIALE RURALE
0631686R;MAISON FAMILIALE RURALE
0700957K;MAISON FAMILIALE RURALE
0741664G;ISETA Alternance (antenne du CFA CREAP)
0741689J;LYCEE PROFESSIONNEL AGRICOLE
0772333T;MAISON FAMILIALE RURALE
0781778J;CTR FORMATION APPRENTIS AGRIC
0790988V;MFR D''EDUC ET D''ORIENTATION
0790991Y;MFR D''EDUC ET D''ORIENTATION
0851233D;MAISON FAMILIALE RURALE
0851287M;MAISON FAMILIALE RURALE
0851308K;MAISON FAMILIALE RURALE
0851556E;MAISON FAMILIALE RURALE
0891132X;Cfa agricole
9710996F;MAISON FAMILIALE RURALE
9710997G;MAISON FAMILIALE RURALE
9730449A;CTR FORM.PROF AGRICOLE JEUNES
0861360L;SECTION D'APPRENTISSAGE PRIVEE LY PRIVE LE PORTEAU
C752887F;Concours Bachelor IDRAC Business School
9730429D;Université de Guyane
0342298N;LYCEE GENERAL PRIVE SAINT PAUL
2160018W;ECOLE PRIMAIRE FRANCAISE DE WUHAN ( M,E)
2470005N;Lycée Libanais Francophone Privé Dubaï
4040050J;LYCEE FRANCAIS SFEI MIAMI- BROWARD ( M,E,C,L)
2550002S;Ecole française du Caucase
9740922J;CTRE FORMATION APPRENTIS AGRIC CFAA ST JOSEPH
0310133B;Institut d'Etudes Politiques de Toulouse
0380134P;Institut d'Etudes Politiques de Grenoble
0130221V;Institut d'Etudes Politiques d'Aix-En-Provence
C595876S;Sciences Po Concours Commun
0693180G;Bachelor IDRAC Business School - Campus de LYON
0600075R;ESCOM Compiègne
0922621Z;ESEO Paris
0212195Z;ESEO Dijon
0590348H;HEI Lille
0292125C;ISEN Brest cycle Sciences de l'Ingénieur
0292125B;ISEN Brest cycle informatique et réseaux
0292125R;ISEN Rennes cycle informatique et réseaux
0590347G;ISEN Lille Classes Préparatoires Implantées
0590347I;ISEN Lille Classes Préparatoires Intégrées Informatique et Réseaux
0570194H;ECAM-HEI-ISEN-ISEP cycle préparatoire Metz
0450110I;HEI-ISEN-ISEP cycle préparatoire Orléans
0831458J;ISEN Toulon cycle préparatoire implanté
0831458I;ISEN Toulon cycle informatique et réseaux
0753559L;ISEP Paris
0831911T;ESIEE Amiens
0451461U;MFREO DE CHAINGY
1550001J;LYCEE FRANCAIS ANNE-DE-KIEV (M,E,C,L)
0763465D;CFA académique
0352317D;Institut d'Etudes Politiques de Rennes
0783640H;Institut d'Etudes Politiques de Saint-Germain-En-Laye
0831458N;ISEN Toulon cycle Num-Bio
0292125I;ISEN Lorient cycle informatique et réseaux
0755214K;INSTITUT NEMO
0340194H;HEI-ISEN cycle préparatoire Nîmes
0593655C;École Supérieure d'Art du Nord-Pas de Calais : Cambrai, option Communication
0753471R;CNAM PARIS
0332931G;CPBx (ENSEGID)
0593654B;École Supérieure d'Art et de Design de Valenciennes, option Art
C590340Z;Ecoles supérieures d'art Nord-Pas de Calais
0590340Z;École Supérieure d'Art du Nord-Pas de Calais : Dunkerque-Tourcoing, site de Tourcoing, option Art
0595812X;École Supérieure d'Art du Nord-Pas de Calais : Dunkerque-Tourcoing, site de Dunkerque, option Art
04908CFA;CFA E.N. 49 - UFA Lycée Sadi Carnot - Jean Bertin
0593335E;CFAI-Lille Métropole
0595380C;CFAI-Valenciennes
0623564M;CFAI-Saint-Martin-Boulogne
0596460B;CFA TRANSPORT ET LOGISTIQUE PROMOTRANS
0133836Z;CFA Antennes Aix et Marseille - CFA INTERCONSULAIRE MEDITERRANEE
0133837A;Pôle Formation Compétences
0330192E;Institut d'Etudes Politiques de Bordeaux
0690173N;Institut d'Etudes Politiques de Lyon
0595876S;Institut d'Etudes Politiques de Lille
0212174Z;Institut d'Etudes Politiques de Dijon
0691696U;EI.CESI - Ecully
0762969P;EI.CESI - Mont Saint Aignan
0692359P;CENTRE DE FORMATION CHAMBRE DE COMM ET INDUS DE LY
0772823A;ANTENNE DE CFA DU CFAI 77 DE DAMMARIE LES LYS
0772824B;ANTENNE DE CFA DU CFAI 77 DE VAUX-LE-PENIL
0755709Y;LYCEE PRIVE SAINTE LOUISE
0601726A;GRETA COMPIEGNE CREPY NOYON
0801764H;GRETA LITTORAL PICARD 
0601729D;GRETA BATP DE PICARDIE 
0383073J;Institut Supérieur de la Construction (ISCO)
0932019P;ESIEE Paris
C690194L;Admission FESIC - ECAM
0690194L;ECAM Lyon - Arts et Métiers
0352337A;ECAM Rennes-Louis de Broglie
0670482E;ECAM Strasbourg Europe - Arts et Métiers
0922671D;I.U.T de Ville d'Avray - Antenne de Nanterre
C570140T;Groupe ENI
0142081L;IRTS INST REG TRAVAILLEURS SOCIAUX
0610994Z;IFSI Croix Rouge INST FORMAT SOINS INFIRMIERS
4130001G;Ecole Française Paul Gauguin
0624092L;UFA Lycée des travaux publics
0673021E;CPI Strasbourg (ECPM)
0922563L;ESILV
0410981U;Ecole Nationale Supérieure de la Nature et du Paysage
0753607N;ESTP Paris
0951808Z;ISTOM - école supérieure d'agro-développement international
0442633Y;ACCIPIO CFA CCI Nantes-St Nazaire - Site de St Nazaire
0851592U;AFPI Pays de la Loire - Pôle formation des industries technologiques - Centre de la Roche S/Yon
0133963M;CFA METIER ENVIRONNEMENT DEVELOPPEMENT DURABLE
0261459V;CPP - La Prépa des INP - Valence
1230008R;ECOLE FRANCAISE MLF-PSA
3500058L;Groupe scolaire OSUI Eric Tabarly ESSAOUIRA
3960001Z;Ecole internationale Les Alizés
0942143U;APEP
0753378P;ECOLE SUPERIEURE D'ASSURANCES
0922707T;Faculté Libre de Droit Paris - Institut Catholique de Lille
3330038G;COLLEGE FRANCAIS DE CLAIREFONTAINE
3120003H;Lycée français Blaise Pascal
9840400M;COLLEGE DE ATUONA
0922673F;CTR DE FORMATION D'APPRENTIS DE LA COMPTABILITE DE L ACMP
069812SG;Alternance Rhône Alpes
0061832J;GRETA Nice - Côte d'Azur
0912273B;ANTENNE DE CFA ACPPAV
0141432F;ESAM Ecole Supérieure d'Arts et Médias
0694126K;ADONIS IESCA 
0596190H;CFA  Théophile Legrand 
0694084P;CIEFA RHONE-ALPES GROUPE IGS
0881721T;ANTENNE DE CFA CFAI DE MAXEVILLE
0783608Y;COURS MARIE DES LYS
0631525S;Université Blaise Pascal-Clermont II
0921204K;Université Paris 10 (Paris Ouest)
0062069S;ECOLE 2D DEGRE GENERAL PRIVEE GEORGE SAND
0930075B;Lycée professionnel Coutrot
0681263D;Le Quai -Ecole de formation artistique
0922690Z;Lycée Daniel
0241254H;Ecole des métiers de l'esthétique et du bien être
0341540P;GRETA DE MONTPELLIER LPO JEAN MERMOZ
0341956S;EI.CESI - Montpellier
0491841K;MFR LE VALLON
0721422E;GRETA SARTHE CENTRE-SUD
0672592D;ESMG EC. SUP. MANAGEMENT ET GESTION
07208CFA;CFA E.N. 72 - UFA Lycée Touchard Washington
0391213G;MAISON FAMILIALE ET RURALE D'AMANGE
0391212F;MAISON FAMILIALE ET RURALE DE SALINS LES BAINS
3500192F;INSA Euro-Méditerranée
0682029L;IFA - CFA DE LA CCI ALSACE
0693699W;ISO LYON INST SUPERIEUR OPTIQUE DE LYON
0422257A;CREATECH
0422256Z;INST REG UNIV POLYTECHNIQUE
0442631W;URMA - CIFAM 44 St Nazaire
04901CFA;CFA E.N. 49 - UFA lycée des Métiers de Narcé
04902CFA;CFA E.N. 49 - UFA Lycée de la mode
04903CFA;CFA E.N. 49 - UFA Lycée Renaudeau
04904CFA;CFA E.N. 49 - UFA Lycée B. Pascal
04905CFA;CFA E.N. 49 - UFA Lycée J. Moulin
04401CFA;CFA E.N. 44 - UFA Lycée A. Briand
04402CFA;CFA E.N. 44 - UFA Lycée G. Monge - La Chauvinière
04403CFA;CFA E.N. 44 - UFA Lycée La Herdrie
05301CFA;CFA des Villes de la Mayenne - Unité de Laval - Chanzy
05302CFA;CFA des Villes de la Mayenne - Unité d'EVRON
07201CFA;CFA E.N. 72 - UFA Lycée Raphaël ELIZE
07202CFA;CFA E.N. 72 - UFA Lycée R. Garnier
07203CFA;CFA E.N. 72 - UFA Lycée Le Mans sud
04909CFA;CFA de l'E.C. 49 - UFA Le Pinier Neuf
0442350R;CFA du Groupe ESA - UFA Lycée agricole DERVAL
0511971R;CFA DES COMPAGNONS DU DEVOIR DE CHAMPAGNE ARDENNE
0491937P;GRETA DE L'ANJOU
0491828W;MAISON FAMILIALE RURALE LA BONNAUDERIE
0801999N;UFA de la Baie de Somme (Abbeville) - CFA agricole départemental de la Somme
0061989E;ANTENNE DE CFA AFT-IFTIM NICE
0593499H;UFA DU LP LABBE DOUAI
0932492D;INCM - CFA du cycle et du motocycle
0133924V;Cours Galien
0831678Y;Cours Montesquieu
0802106E;ORCEA CENTRE DE FORMATION AMIENS
059033SB;Etablissement support SAIO
0011285S;ANTENNE DE CFA COMPAGNONS DU DEVOIR
0693701Y;Antenne AFTRAL CFA TL (VAULX EN VELIN)
0693448Y;EC COMMERCE EUROPEENNE LYON GROUPE INSEEC
0693405B;HORIZON SANTE 
0690670D;CRESPA
0442649R;Ecole Francaise de Coiffure et d'Esthétique (EFCE)
0693733H;LA COMPAGNIE DE FORMATION  (Pigier -  ISCOM)
0694070Z;SCIENCES-U LYON 
0820833K;GRETA DU TARN-ET-GARONNE LGT FRANCOIS MITTERRAND
0623123H;CFA de la Chambre des Métiers et de l'Artisanat Saint-Martin-Les-Boulogne 
0841137E;ANTENNE DE CFA CFPPA DE VAUCLUSE
0820904M;Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT
0061792R;GRETA TOURISME HOTELIER
0752363L;INSTITUT NATIONAL DE JEUNES SOURDS
0360769R;centre national d'enseignement agricole par correspondance (CNEAC)
0442702Y;Ecole Technique Privée Beauté Coiffure Formation
0721654G;Ecole Technique Privé Beauté Coiffure Formation
0922665X;ECOLE JEAN TRUBERT - ARC EN CIEL
0783607X;CFA des métiers de l'énergie IDF
0133942P;Cours Pigier
069002AZ;Ecole Française de Comptabilité
0596795R;CFA LP PERRIAND GENECH
0261462Y;INFREP MONTELIMAR
0071385T;GRETA  Vivarais  provence LPO Astier
0512073B;GRETA CHALONS LGT OEHMICHEN
0141721V;IFSI INST FORMAT SOINS INFIRMIERS CENTRE HOSPITALIER UNIV CAEN
0596827A;UFA LP PLACIDE COURTOY
0492185J;CENTRE DE FORMATION LE PINIER NEUF
0511822D;GRETA DE REIMS
0442668L;CENTRE DE FORMATION RETRAVAILLER
9740274E;GRETA NEOTECH 3
0261155P;GRETA VIVA 5 GRETAPLUS LGT JULES ALGOUD
092000XZ;Institut de Formation aux Carrières de la Communication et de la Vente
0383241S;QUALIFORMATION
033000PF;POINT F Bordeaux - Centre de formation
0501565E;CFA FIM antenne Cherbourg
0212000K;ANTENNE DU CFA NATIONAL COMPAGNONS DEVOIR TOUR DE F.
0841026J;CTR FORM PROF PROMO AGRICOLES LOUIS GIRAUD
0470780T;MAISON FAMILIALE RURALE DU MARMANDAIS
0561481F;M F R E O
0596953M;Institut Catholique de Lille - ESPOL European School of Political and Social Sciences
0921810T;Université Paris-Sud, campus de Châtenay-Malabry
0693623D;CPE Lyon - portail Chimie-Electronique - Choix Différé 2ème semestre
0693622M;IFPASS/INSCA
1400044M;COURS PONCET GENEVE
6200189L;CTR formation apprentiss agri Sartène
0763470J;Université de Rouen - Campus Paces Le Havre
0772818V;UTEC-PROVINS
0783284W;Lycée Cours du Château
08502CFA;CFA E.N. 85 - UFA Lycée J. de Lattre de tassigny
08503CFA;CFA E.N. 85 - UFA Lycée Kastler - Guitton
08504CFA;CFA E.N. 85 - UFA Lycée P. Mendès France
08505CFA;CFA de l'E.C. 85 - UFA Lycée Jean XXIII
08506CFA;CFA de l'E.C. 85 - UFA Lycée Saint-François d'Assise
0530964K;CFA des Villes de la Mayenne - CIF St Berthevin
0755537L;LYCEE GEN. ET TECHNOL. PRIVE GASTON TENOUDJI
9830635Y;SECTION ENSEIGNT GEN.ET TECHNO LYCEE DE POUEMBOUT
0752799K;EREA CROCE SPINELLI
07204CFA;CFA EC 72 - UFA Saint CHARLES - Sainte CROIX
04405CFA;CFA JULES RIEFFEL - site de Guérande
0851586M;CFA AGRILIA FORMATION - ISMA Les Etablières - Centre du Landreau
9741231V;Lycée Marie Curie
0492379V;CFA AGRILIA FORMATION - CNPH La Ménitré
0542478A;FORMARYS
7200680B;Institut méditerranéen de formation
0301633M;CFA AGRIC MAISONS FAMILIALES RURALES
0672877N;OMNIS - Ecole supérieure de commerce & management
0132976P;GRETA DU PAYS D AIX LGT VAUVENARGUES
083000HE;HERGOS Centre de formation professionnelle
0754494C;Institut d'Etudes Supérieures des Arts (IESA)
07500DEF;Ministère de la défense
0594558J;CFA des Métiers du Transport et de la Logistique (AFT-IFTIM)
0681771F;GRETA HAUTE ALSACE 
0693178E;ECOLE EMILE COHL 
0694085R;EC SUP COMMERCE ET MANAGEMENT WESFORD LYON
0690200T;INSTITUT METIERS DU NOTARIAT DE LYON
06900ECO;FormaSPORT
9741556Y;maison blanche
1370007N;Ecole européenne Luxembourg II
9711205H;Excellence Sportive
0542493S;Université de Lorraine - Site de Nancy
B332920V;Banque ECRICOME
B781981E;Banque EGC
B330196J;Banque CPBx
C350077U;Concours CPI Chimie Gay-Lussac
B750108F;Admission FESIC
C542455A;ECRICOME BACHELOR : ICN Bachelor (ICN Business School)
0542455M;ECRICOME BACHELOR : ICN Bachelor SUP'EST - campus de Metz
B941934S;Concours Alpha
0951820M;EBI
9760363R;Lycée Professionnel de Bandrélé
0573430U;Université de Lorraine - UFR Droit Economie Administration - Site de Sarreguemines
0881717N;Université de Lorraine - UFR STAPS - Site d'Epinal
0492147T;ESIAME (Groupe ESSCA)
0772496V;Ecole nationale des sciences géographiques
0134009M;Aix Marseille Université
9760338N;Lycée Polyvalent de Dembeni
C312013V;BACHELOR EN MANAGEMENT - Toulouse Business School
0312013V;BACHELOR EN MANAGEMENT - Toulouse Business School - Campus de TOULOUSE
0763233B;Antenne de CFA AFPI
1080001P;ECOLE FRANCAISE DE VILNIUS
0922688X;LYCEE PROFESSIONNEL HORTICOLE ET PAYSAGER ST PHILIPPE
0352719R;SUP OUEST AFTEC RENNES
0352711G;FORMATIVES 
0492432C;LP JOSEPH WRESINSKI
C600071B;Admission FESIC - LaSalle Beauvais
0600071A;LaSalle Beauvais – ESITPA / Agriculture campus Beauvais
0600071S;LaSalle Beauvais Alimentation et Santé
0600071G;LaSalle Beauvais Géologie et Environnement
0333269Z;CPP - La Prépa des INP - Bordeaux
9741103F;Ecole Nationale Supérieure d'Architecture de La Réunion - Antenne de l'ENSAM
0530960F;CFA MFR 53 - CFP PORT BRILLET
1442274H;CFA BANQUES - site de la CCI d'Angers
0755526Z;PREPA JCOURS
0596897B;CFA de Genech UFA de Pecquencourt
07205CFA;CFA AGRILIA FORMATION - Site de la Germinière ROUILLON
04906CFA;CFA AGRILIA FORMATION - Site ESA ANGERS
0772750W;CFPPA de Brie Comte Robert
0920674A;EPF - Formation Franco-Allemande
0411066L;CFA Hors les murs
0292328Y;ANTENNE DE CFA ECB - LYCEE SAINT FRANCOIS
0596957S;LYCEE PROFESSIONNEL FERRER-MONNET
C593654B;École Supérieure d'Art et de Design de Valenciennes
0802140S;ETABLISSEMENT EXPERIMENTAL MICRO-LYCÉE ACADÉMIE D''AMIENS
0922691A;LYCÉE PRIVÉ HAUTEFEUILLE
0920674Q;EPF - Formation Franco-Québecoise
1342013B;BACHELOR EN MANAGEMENT - Toulouse Business School - Campus de BARCELONE (Espagne)
C800080C;fBS Bachelor in International Management
0800080C;ESC Amiens - Bachelor en Management
0290127F;Brest Business School - Bachelor in International Management
0290127V;Vannes Business School - Bachelor e-business et marketing
0630109B;ESC Clermont Bachelor In International Management
0755372G;EI.CESI - Direction générale
0442292C;EI.CESI - Saint Nazaire
0161192J;EI.CESI - La Couronne - Angoulême
0342299P;EPF Montpellier
9741555X;Faculté libre de l'ouest - La Réunion
0831605U;CAPFORMA Toulon
0831659C;CAPFORMA Saint-Raphaël
0755602G;Ecole Technique Akiba
0062087L;CFA Régional INFOSUPACA
0134029J;École Nationale des Techniciens de l'Équipement (ENTE) - Etablissement d'Aix-en-Provence
0442725Y;LPO Talensac - Jeanne Bernard
0492407A;LGT Urbain MONGAZON
0492406Z;LGT Sainte-Marie
0841117H;LYCEE GENERAL ET TECHNOLOGIQUE VAISON LA ROMAINE
0134003F;FOURRAGERE
0142399G;CFA AGEFA PME BASSE-NORMANDIE
0622384L;EI.CESI - Lille
0221993X;ECOLE DES BEAUX-ARTS Emile Daubé SAINT-BRIEUC
0672736E;EGC Strasbourg
013198SL;Retravailler Provence
0952078T;GRETA VAL DE FRANCE LGT GUSTAVE MONOD
2470004M;LYCEE FRANCAIS LY FR INTERN AFLEC (M,E,C,L)
092000LE;Lycée Espagnol Luis Bunuel
9990001N;AFPA de Nice
0942266C;Lycée professionnel sports études Tee Break
01300FOR;FORMATIC
0752611F;L'ECOLE PAR CORRESPONDANCE 
9870033X;LYCEE PROFESSIONNEL AGRICOLE WALLIS ET FUTUNA
075978SZ;POINT F
0840867L;GRETA VAUCLUSE NORD LPO JEAN-HENRI FABRE
0352356W;ANTENNE CTRE FORMAT APPRENTIS DES COMPAGNONS DU DEVOIR
0132980U;GRETA HUVEAUNE MEDITERRANNEE LGT FREDERIC JOLIOT-CURIE
1340042T;LYCEE FRANCAIS JULES VERNE (M,E,C,L)
0851634P;ECOLE 2D DEGRE PROF. PRIVEE ESDEC
033AGORA;AGORA Prépa
0912222W;ERP Malleterre
0061489L;GRETA CANNES GRASSE
0352049M;ANTENNE CFA CH DE METIERS  ST MALO
0100975F;GRETA DE L'AUBE LGT LES LOMBARDS
0030947N;ECOLE DE SERVICE SOCIAL IRFSSA - CROIX ROUGE FRANCAISE
0772754A;LYCEE ESTHETIQUE VOCATION 
0492430A;LYCEE DES MAUGES
0133931C;LYCEE GENERAL PRIVE NOTRE DAME DE LA VISTE
0161133V;LYCEE PROFESSIONNEL PRIVE SAINTE MARTHE
0281150Y;ECOLE 2D DEGRE PROF.PRIVEE BEAUTE COIFFURE FORMATION
3290001N;Ecole française Jacques PREVERT
0694123G;Ecole Normale Supérieure de Lyon
0150716X;CFA Agricole et Forestier du Cantal
0212182H;Antenne de Semur en Auxois du CFA régional des MFR
0251731W;CTR FORMATION PROF/PROMO AGRI.
0332462X;ANTENNE CFA DE LA GIRONDE
0371513U;CTR DE PROMOTION SOCIALE
0382436S;Maison familiale rurale Mozas
0470951D;CTR FORM PROF PROMO AGRICOLES
0561893D;Antenne CFA AGRICOLE PRIVE
0580955Y;ANTENNE CFA CHALLUY IPERMA
0624185M;CFA AGRIC. METIERS RURAUX CAMP BOULONNAIS
0624364G;CFA agric des métiers ruraux Rollancourt
0741552K;antenne CFA de la MFR de BONNE
0783559V;CFA AGRIC
0912270Y;CFA AGRIC CFA ST NICOLAS(ADAFA)
0422023W;Section d'enseignement professionnel du Lycée polyvalent Georges Brassens
0022130E;CENTRE FORMATION CONTINUE CHAMBRE D'AGRICULTURE
0431012S;CFPPA Brioude-Bonnefont
0492389F;CFAA 49 Edgar PISANI - CFPPA Le Fresne d'Angers
0531022Y;CENTRE FORMATION CONTINUE IREO DE LAVAL
0542487K;CENTRE FORMATION CONTINUE ALPA
0561919G;CENTRE FORMATION CONTINUE MFREO DE GUILLIERS
0632001H;Eduter-CNPR (Agrosup Dijon)
0783602S;CTR FORM PROF PROMO AGRICOLES 
0212206J;CFA des MFR de Bourgogne- Antenne de Quetigny
0551073T;Lycée
0624410G;CFA Genech UFA d'Aire sur la Lys
0624417P;CFA  agricole privé Marconne
0694142C;antenne du CFA du lycée privé Lyon Pressin
0772749V;CFA Agricole Assomption
0624394P;ECOLE TECHNOLOGIQUE PRIVEE DU RC LENS
0802105D;UFA Jean Racine
0624429C;EIL Côte d'Opale
2050037B;Collège international
0261467D;EPSECO Campus
1340039P;ECOLE FRANÇAISE BEL AIR
0134004G;Saint Charles
01402UFA;CFA14_UFA LGT Arcisse de Caumont
0371610B;Polytech Tours BIO
C251872Z;IMEA NEGOVENTIS
0596950J;École Nationale des Techniciens de l'Équipement (ENTE) - Etablissement de Valenciennes
0371438M;CTR DE FORMATION D APPRENTIS CFAI ANT. AMBOISE
0281046K;CTR DE FORMATION D APPRENTIS CFAI ANT. CHATEAUDUN
0371270E;ANTENNE DE CFA EMPLOYES EN PHARMACIE
0180886R;CTR DE FORMATION D APPRENTIS ANTENNE EMPLOYES EN PHARMACIE
9760358K;Centre Universitaire de Mayotte
0596942A;Antenne de CFA AFI 24 ANT Valentine Labbé
0596696H;Institut supérieur d' Ostéopathie de Lille
055996ST;Antenne du CFAI de Maxeville- Site de Bar le Duc
088998SS;Antenne de CFA CFAI de Maxeville- Saint Dié
0596951K;Institut universitaire Santé Social
0624430D;GAMBETTA CARNOT
0442752C;LPO Aimé CESAIRE
9840465H;Lycée La Mennais
0134010N;ECOLE 2D DEGRE PROF.PRIVEE IPSO ACADEMIE D ART DENTAIRE
0021884M;GRETA LAON CHAUNY HIRSON 
0512155R;EXCELLENCIA
075010MI;Centre de formation MMI DECO 
0021886P;GRETA SUD AISNE 
0601727B;GRETA OISE OCCIDENTALE 
0601728C;GRETA OISE CENTRALE
0802088K;GRETA HAUTS DE SOMME 
0261352D;CFPPA Terre d'horizon
0442125W;GRETA NANTES BTP
0731252P;MFR Le FONTANIL
0922710W;CTR DE FORMATION D APPRENTIS DE LA CCIP
0421830L;GRETA DU ROANNAIS LYCEE ALBERT THOMAS
0772751X;Lycée Charlotte Delbo
0762955Z;ERP Jean L'Herminier
0672652U;COMPAGNIE DE FORMATION ISCOM 
0131599T;Institut de formation en masso-kinésithérapie
0721484X;ISMANS
0022134J;ELISA AEROSPACE
0271870L;Micro-lycée
0941934I;EFREI - section internationale
0690194I;ECAM Lyon - International
0352503F;CFAI de Bretagne - antenne de BRUZ C.F.A.I.
9730421V;Lycée polyvalent Leopold Elfort
075002SM;CEFLU UFA
3510023T;Ecole internationale de Carthage
0772742M;CFA UTEC
4070001P;Ecole Française de La Havane
0512133S;CENTRE DE FORMATION HENRI GUILLAUMET
07206CFA;CFA E.N. 72 - UFA Lycée d'Estournelles de Constant
